TotalSales,ItemCount,UniqueCategories,ShippingDays,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,IsHolidaySeason,AvgItemPrice,LogTotalSales,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,ShipMode_First Class,ShipMode_Same Day,ShipMode_Second Class,ShipMode_Standard Class
3013.78,4,2,3,2025,11,9,6,4,1,1,753.445,8.011282138008077,0,1,0,0,1,0,0,0,0,1,0
37.208,2,1,2,2025,10,2,3,4,0,0,18.604,3.643044917770137,0,1,0,1,0,0,0,0,0,1,0
1171.792,3,2,4,2025,10,12,6,4,1,0,390.5973333333333,7.067142509826721,0,0,1,1,0,0,0,0,0,0,1
12.7,1,1,4,2025,1,15,2,1,0,0,12.7,2.617395832834079,1,0,0,0,1,0,0,0,0,0,1
23.08,1,1,4,2025,5,26,0,2,0,0,23.08,3.1813816204406202,1,0,0,0,0,1,0,0,0,0,1
1770.1899999999998,4,3,2,2025,9,14,6,3,1,0,442.54749999999996,7.479406916048642,0,0,1,0,1,0,0,1,0,0,0
1370.5349999999999,4,3,5,2025,1,19,6,1,1,0,342.63374999999996,7.223685829556233,1,0,0,0,1,0,0,0,0,1,0
68.46,1,1,3,2025,5,22,3,2,0,0,68.46,4.240751047315928,1,0,0,0,0,0,1,0,0,1,0
11.76,1,1,2,2025,12,4,3,4,0,1,11.76,2.546315277916644,0,1,0,0,0,0,1,1,0,0,0
15.992,1,1,2,2025,11,3,0,4,0,1,15.992,2.8327426450595286,0,1,0,0,0,1,0,0,0,1,0
19.008,1,1,2,2025,11,24,0,4,0,1,19.008,2.996132193575318,0,1,0,0,0,1,0,0,0,1,0
97.16,1,1,4,2025,5,19,0,2,0,0,97.16,4.586598800402656,1,0,0,0,0,0,1,0,0,0,1
592.308,4,2,6,2025,9,19,4,3,0,0,148.077,6.385713657077281,1,0,0,0,0,0,1,0,0,0,1
523.16,3,1,2,2025,3,13,3,1,0,0,174.38666666666666,6.2617969812246494,1,0,0,0,1,0,0,1,0,0,0
464.373,2,2,7,2025,6,19,3,2,0,0,232.1865,6.142839234574192,0,0,1,1,0,0,0,0,0,0,1
605.752,2,2,5,2025,2,17,0,1,0,0,302.876,6.408120140851793,0,0,1,1,0,0,0,0,0,0,1
719.298,2,2,2,2025,8,31,6,3,1,0,359.649,6.57966501527061,0,1,0,0,0,0,1,0,0,1,0
26.72,1,1,5,2025,11,12,2,4,0,1,26.72,3.3221541743217022,1,0,0,0,0,1,0,0,0,0,1
29.9,1,1,7,2025,2,6,3,1,0,0,29.9,3.4307561839036995,0,0,1,0,0,0,1,0,0,0,1
175.324,2,2,5,2025,11,6,3,4,0,1,87.662,5.172323211732634,1,0,0,0,1,0,0,0,0,0,1
273.92600000000004,3,2,4,2025,12,15,0,4,0,1,91.30866666666668,5.616501970546025,1,0,0,0,0,0,1,0,0,0,1
27.58,1,1,5,2025,11,20,3,4,0,1,27.58,3.3527071725017215,0,0,1,0,0,1,0,0,0,0,1
35.48,1,1,6,2025,11,11,1,4,0,1,35.48,3.5967641652061304,1,0,0,0,1,0,0,0,0,0,1
2.91,1,1,5,2025,3,20,3,1,0,0,2.91,1.3635373739972745,1,0,0,1,0,0,0,0,0,1,0
909.12,1,1,3,2025,10,21,1,4,0,0,909.12,6.813576458948926,0,1,0,1,0,0,0,1,0,0,0
3.6,1,1,1,2025,1,1,2,1,0,0,3.6,1.5260563034950494,0,0,1,1,0,0,0,1,0,0,0
9.78,1,1,5,2025,4,30,2,2,0,0,9.78,2.377692565480851,0,1,0,0,0,0,1,0,0,0,1
151.056,1,1,3,2025,8,5,1,3,0,0,151.056,5.024248874048537,0,0,1,1,0,0,0,1,0,0,0
6.0,1,1,4,2025,1,19,6,1,1,0,6.0,1.9459101490553132,1,0,0,1,0,0,0,0,0,1,0
16.03,1,1,2,2025,11,5,2,4,0,1,16.03,2.834976494674597,0,1,0,1,0,0,0,1,0,0,0
274.491,1,1,4,2025,1,9,3,1,0,0,274.491,5.618554960182775,1,0,0,0,1,0,0,0,0,0,1
90.64,1,1,4,2025,2,13,3,1,0,0,90.64,4.517867857585295,1,0,0,1,0,0,0,0,0,0,1
5.78,1,1,4,2025,11,6,3,4,0,1,5.78,1.9139771019523042,0,1,0,0,0,1,0,0,0,0,1
205.3328,1,1,4,2025,3,31,0,1,0,0,205.3328,5.329490399198929,0,1,0,1,0,0,0,0,0,0,1
17.88,1,1,5,2025,12,24,2,4,0,1,17.88,2.9381031607173544,1,0,0,0,1,0,0,0,0,0,1
14.73,1,1,4,2025,10,15,2,4,0,0,14.73,2.7555697170701863,1,0,0,0,0,0,1,0,0,0,1
5.952,1,1,3,2025,8,27,2,3,0,0,5.952,1.9390293879630909,1,0,0,1,0,0,0,1,0,0,0
631.176,1,1,7,2025,12,2,1,4,0,1,631.176,6.449167836390876,1,0,0,0,1,0,0,0,0,0,1
45.66,1,1,4,2025,12,2,1,4,0,1,45.66,3.8428872665932836,0,0,1,0,0,1,0,0,0,0,1
252.0,1,1,2,2025,7,7,0,3,0,0,252.0,5.53338948872752,0,1,0,0,1,0,0,0,0,1,0
48.87,1,1,4,2025,11,25,1,4,0,1,48.87,3.9094196195580313,1,0,0,0,0,1,0,0,0,1,0
204.98000000000002,4,2,2,2025,10,30,3,4,0,0,51.245000000000005,5.327779076697656,0,0,1,0,0,1,0,1,0,0,0
32.56,1,1,4,2025,12,17,2,4,0,1,32.56,3.5133348815990053,0,1,0,1,0,0,0,0,0,0,1
839.43,1,1,5,2025,12,22,0,4,0,1,839.43,6.733913665620719,1,0,0,1,0,0,0,0,0,0,1
901.1999999999999,2,1,2,2025,4,13,6,2,1,0,450.59999999999997,6.804836224974295,0,1,0,0,0,0,1,1,0,0,0
26.15,2,2,7,2025,10,26,6,4,1,0,13.075,3.3013770463799443,1,0,0,1,0,0,0,0,0,0,1
152.07399999999998,2,1,4,2025,11,26,2,4,0,1,76.03699999999999,5.030921464597293,0,0,1,0,1,0,0,0,0,0,1
274.2,1,1,5,2025,11,8,5,4,1,1,274.2,5.617498106059188,0,1,0,0,1,0,0,0,0,0,1
24.5,2,1,4,2025,5,18,6,2,1,0,12.25,3.2386784521643803,0,1,0,1,0,0,0,0,0,0,1
668.5400000000001,2,1,3,2025,3,8,5,1,1,0,334.27000000000004,6.506590909425665,0,1,0,0,0,1,0,1,0,0,0
866.4,1,1,2,2025,8,21,3,3,0,0,866.4,6.7655002314012656,1,0,0,0,0,1,0,0,0,1,0
107.648,1,1,6,2025,3,2,6,1,1,0,107.648,4.688113298801767,0,1,0,0,0,0,1,0,0,0,1
76.776,1,1,3,2025,7,30,2,3,0,0,76.776,4.353832900303099,0,0,1,0,1,0,0,1,0,0,0
61.876,2,1,5,2025,3,10,0,1,0,0,30.938,4.141164532865991,0,1,0,0,0,1,0,0,0,0,1
228.28,3,1,5,2025,6,16,0,2,0,0,76.09333333333333,5.434943964079862,0,0,1,0,0,0,1,0,0,0,1
1986.52,3,1,6,2025,3,25,1,1,0,0,662.1733333333333,7.594642909370938,0,1,0,1,0,0,0,0,0,0,1
6.368,1,1,4,2025,9,9,1,3,0,0,6.368,1.9971462989530058,1,0,0,0,0,0,1,0,0,0,1
3.036,1,1,7,2025,6,22,6,2,1,0,3.036,1.3952541024913625,1,0,0,1,0,0,0,0,0,0,1
265.408,2,1,4,2025,11,26,2,4,0,1,132.704,5.585028968245372,0,1,0,0,1,0,0,0,0,0,1
211.84,1,1,2,2025,3,23,6,1,1,0,211.84,5.360540709728169,0,0,1,0,0,0,1,1,0,0,0
517.2570000000001,6,3,1,2025,9,14,6,3,1,0,86.2095,6.250471258219364,1,0,0,0,1,0,0,1,0,0,0
64.384,1,1,6,2025,3,21,4,1,0,0,64.384,4.180277580213828,0,1,0,0,0,1,0,0,0,0,1
64.38,2,2,6,2025,10,22,2,4,0,0,32.19,4.1802164012960645,0,1,0,0,1,0,0,0,0,0,1
2.224,1,1,2,2025,9,26,4,3,0,0,2.224,1.170622824644382,0,0,1,0,0,0,1,1,0,0,0
5.346,1,1,4,2025,12,4,3,4,0,1,5.346,1.8478246931610038,1,0,0,0,1,0,0,0,0,0,1
248.481,4,2,3,2025,11,23,6,4,1,1,62.12025,5.51938275998723,0,1,0,1,0,0,0,1,0,0,0
233.53199999999998,4,1,5,2025,12,18,3,4,0,1,58.382999999999996,5.457592039130811,1,0,0,0,1,0,0,0,0,0,1
3.024,1,1,4,2025,12,30,1,4,0,1,3.024,1.3922764327974382,1,0,0,0,0,0,1,0,0,0,1
54.66,1,1,3,2025,5,6,1,2,0,0,54.66,4.019261756097745,1,0,0,0,0,1,0,1,0,0,0
2563.314,8,3,4,2025,8,7,3,3,0,0,320.41425,7.849446275440943,1,0,0,0,0,0,1,0,0,0,1
132.6,1,1,2,2025,7,11,4,3,0,0,132.6,4.894850261102546,1,0,0,0,1,0,0,0,0,1,0
128.058,1,1,4,2025,5,8,3,2,0,0,128.058,4.860261915719403,0,1,0,0,1,0,0,0,0,0,1
643.52,4,2,7,2025,10,1,2,4,0,0,160.88,6.468505853705368,0,1,0,0,0,0,1,0,0,0,1
497.04400000000004,5,3,1,2025,12,5,4,4,0,1,99.40880000000001,6.210688426535374,0,0,1,0,0,0,1,1,0,0,0
526.45,1,1,5,2025,6,26,3,2,0,0,526.45,6.268054074127818,1,0,0,1,0,0,0,0,0,0,1
17.104,2,1,3,2025,4,23,2,2,0,0,8.552,2.896132908331236,0,1,0,0,1,0,0,1,0,0,0
12.96,1,1,4,2025,11,5,2,4,0,1,12.96,2.6361960973342264,1,0,0,0,0,0,1,0,0,0,1
207.846,1,1,3,2025,1,20,0,1,0,0,207.846,5.341597138257978,0,1,0,0,1,0,0,0,0,1,0
604.768,1,1,3,2025,1,30,3,1,0,0,604.768,6.406497074484202,0,0,1,0,0,0,1,1,0,0,0
64.96,1,1,6,2025,8,26,1,3,0,0,64.96,4.189048497691398,1,0,0,1,0,0,0,0,0,0,1
324.744,1,1,5,2025,6,1,6,2,1,0,324.744,5.786111796802321,1,0,0,0,1,0,0,0,0,0,1
55.176,1,1,0,2025,11,21,4,4,0,1,55.176,4.028489619426076,1,0,0,1,0,0,0,0,1,0,0
132.35999999999999,2,1,4,2025,11,16,6,4,1,1,66.17999999999999,4.893052238442539,1,0,0,0,0,0,1,0,0,0,1
170.916,2,2,5,2025,12,2,1,4,0,1,85.458,5.147005985427938,0,1,0,0,1,0,0,0,0,0,1
181.86,1,1,7,2025,11,11,1,4,0,1,181.86,5.20872083273628,1,0,0,1,0,0,0,0,0,0,1
14.2,1,1,4,2025,12,10,2,4,0,1,14.2,2.7212954278522306,1,0,0,0,1,0,0,0,0,0,1
63.824,1,1,2,2025,10,5,6,4,1,0,63.824,4.171675905158424,0,0,1,0,0,0,1,1,0,0,0
51.312,1,1,3,2025,6,17,1,2,0,0,51.312,3.957225790258975,1,0,0,0,0,0,1,1,0,0,0
2747.25,2,2,7,2025,4,8,1,2,0,0,1373.625,7.918719624458973,0,1,0,0,0,1,0,0,0,0,1
383.84,1,1,4,2025,4,4,4,2,0,0,383.84,5.952827663493064,1,0,0,1,0,0,0,0,0,0,1
830.24,2,2,5,2025,9,17,2,3,0,0,415.12,6.722918561822514,0,0,1,0,0,1,0,0,0,1,0
1358.866,7,3,0,2025,3,13,3,1,0,0,194.12371428571427,7.215141444463992,0,0,1,1,0,0,0,0,1,0,0
127.984,1,1,2,2025,12,7,6,4,1,1,127.984,4.859688365661438,1,0,0,0,1,0,0,1,0,0,0
2255.868,12,3,4,2025,9,2,1,3,0,0,187.989,7.721733290393016,0,1,0,0,1,0,0,0,0,0,1
9.096,1,1,6,2025,9,8,0,3,0,0,9.096,2.3121393057988575,0,1,0,0,1,0,0,0,0,0,1
115.916,3,2,5,2025,6,10,1,2,0,0,38.638666666666666,4.761455728231205,1,0,0,0,0,0,1,0,0,0,1
8.64,1,1,6,2025,6,4,2,2,0,0,8.64,2.265921108622454,1,0,0,1,0,0,0,0,0,0,1
23.766000000000002,2,1,4,2025,11,17,0,4,0,1,11.883000000000001,3.209471744792907,0,1,0,0,0,0,1,0,0,0,1
597.86,2,2,3,2025,8,12,1,3,0,0,298.93,6.39502784792655,1,0,0,0,0,0,1,1,0,0,0
215.976,1,1,2,2025,11,9,6,4,1,1,215.976,5.379786748345589,0,1,0,0,0,0,1,1,0,0,0
63.96,1,1,4,2025,8,7,3,3,0,0,63.96,4.173771695853422,1,0,0,1,0,0,0,0,0,0,1
4749.327,3,2,4,2025,9,22,0,3,0,0,1583.1090000000002,8.465968736764442,1,0,0,0,1,0,0,0,0,1,0
124.75,1,1,5,2025,10,16,3,4,0,0,124.75,4.8342958089798485,1,0,0,0,0,1,0,0,0,0,1
103.96799999999999,2,2,6,2025,6,4,2,2,0,0,51.983999999999995,4.653655541803414,0,1,0,0,0,1,0,0,0,0,1
1158.12,1,1,5,2025,11,11,1,4,0,1,1158.12,7.055416375512467,0,1,0,0,0,1,0,0,0,1,0
209.7,1,1,6,2025,12,29,0,4,0,1,209.7,5.350435320810143,0,1,0,1,0,0,0,0,0,0,1
45.528,1,1,6,2025,10,20,0,4,0,0,45.528,3.840054281911054,0,0,1,0,1,0,0,0,0,0,1
1665.62,1,1,2,2025,12,19,4,4,0,1,1665.62,7.4185529023561205,1,0,0,0,0,1,0,1,0,0,0
5.76,1,1,6,2025,12,18,3,4,0,1,5.76,1.9110228900548727,0,0,1,0,0,0,1,0,0,0,1
199.17,3,1,7,2025,10,20,0,4,0,0,66.39,5.299167005502614,1,0,0,0,0,1,0,0,0,0,1
138.696,4,2,2,2025,11,19,2,4,0,1,34.674,4.939468633068452,1,0,0,1,0,0,0,0,0,1,0
25.344,1,1,1,2025,6,2,0,2,0,0,25.344,3.2712405450740634,1,0,0,0,0,1,0,0,1,0,0
6.37,1,1,4,2025,6,4,2,2,0,0,6.37,1.9974177062012453,0,1,0,1,0,0,0,0,0,0,1
19.104,1,1,2,2025,12,10,2,4,0,1,19.104,3.000918800241291,1,0,0,0,0,1,0,1,0,0,0
1893.786,2,2,5,2025,10,16,3,4,0,0,946.893,7.5468611823797,0,1,0,0,0,1,0,0,0,0,1
2.88,1,1,2,2025,6,24,1,2,0,0,2.88,1.355835153635182,1,0,0,0,0,0,1,0,0,1,0
4.3,1,1,4,2025,11,4,1,4,0,1,4.3,1.667706820558076,0,0,1,0,0,1,0,0,0,0,1
702.8424,3,3,2,2025,2,17,0,1,0,0,234.2808,6.556554467460475,0,0,1,1,0,0,0,1,0,0,0
629.95,1,1,3,2025,11,13,3,4,0,1,629.95,6.4472266200989194,0,1,0,0,1,0,0,1,0,0,0
344.981,1,1,2,2025,4,25,4,2,0,0,344.981,5.846383860255137,1,0,0,0,0,0,1,0,0,1,0
599.985,1,1,5,2025,10,16,3,4,0,0,599.985,6.398569975821079,0,0,1,0,0,0,1,0,0,0,1
69.93,1,1,5,2025,3,12,2,1,0,0,69.93,4.261693475213995,0,1,0,0,1,0,0,0,0,0,1
3059.982,1,1,3,2025,1,7,1,1,0,0,3059.982,8.026491058496891,0,1,0,1,0,0,0,1,0,0,0
16.68,1,1,7,2025,10,19,6,4,1,0,16.68,2.8724340572094973,1,0,0,1,0,0,0,0,0,0,1
524.85,5,3,1,2025,5,18,6,2,1,0,104.97,6.265016000966037,0,1,0,0,0,1,0,1,0,0,0
656.22,2,1,5,2025,11,27,3,4,0,1,328.11,6.488018817836401,0,1,0,1,0,0,0,0,0,0,1
163.55,2,2,5,2025,11,9,6,4,1,1,81.775,5.103214475389349,0,1,0,0,0,0,1,0,0,0,1
8.76,1,1,1,2025,4,14,0,2,0,0,8.76,2.278292400425001,0,0,1,1,0,0,0,1,0,0,0
691.144,2,1,4,2025,11,9,6,4,1,1,345.572,6.539794026454981,0,0,1,0,0,1,0,0,0,0,1
79.99,1,1,5,2025,5,7,2,2,0,0,79.99,4.3943256902608985,0,0,1,0,0,0,1,0,0,0,1
130.98,1,1,4,2025,8,25,0,3,0,0,130.98,4.882650395955276,1,0,0,0,1,0,0,0,0,0,1
19.119999999999997,2,1,5,2025,8,31,6,3,1,0,9.559999999999999,3.0017143452315382,1,0,0,0,0,0,1,0,0,0,1
2.78,1,1,4,2025,9,10,2,3,0,0,2.78,1.3297240096314962,1,0,0,0,0,1,0,0,0,0,1
10.368,1,1,4,2025,9,28,6,3,1,0,10.368,2.4308023907947995,0,1,0,0,0,1,0,0,0,0,1
74.352,1,1,3,2025,12,4,3,4,0,1,74.352,4.322170467520516,1,0,0,0,1,0,0,0,0,1,0
1.988,1,1,1,2025,4,26,5,2,1,0,1.988,1.094604267270571,1,0,0,1,0,0,0,1,0,0,0
23.832,1,1,4,2025,3,18,1,1,0,0,23.832,3.2121331440008083,1,0,0,1,0,0,0,0,0,0,1
182.97,2,2,5,2025,11,18,1,4,0,1,91.485,5.214772700837692,1,0,0,1,0,0,0,0,0,0,1
829.83,2,1,0,2025,9,24,2,3,0,0,414.915,6.722425201123727,0,1,0,0,1,0,0,0,1,0,0
163.96,1,1,5,2025,11,13,3,4,0,1,163.96,5.10570302026865,0,0,1,0,1,0,0,0,0,1,0
383.992,2,1,5,2025,1,21,1,1,0,0,191.996,5.953222554851114,0,0,1,0,0,1,0,0,0,0,1
25.92,1,1,2,2025,5,27,1,2,0,0,25.92,3.2928695047765273,1,0,0,0,0,1,0,0,0,1,0
10.56,1,1,4,2025,11,12,2,4,0,1,10.56,2.4475508632442313,0,1,0,0,0,0,1,0,0,0,1
1126.2939999999999,3,2,5,2025,11,16,6,4,1,1,375.43133333333327,7.027575349584445,0,1,0,0,1,0,0,0,0,0,1
21.93,1,1,4,2025,10,28,1,4,0,0,21.93,3.132446096869813,1,0,0,0,1,0,0,0,0,0,1
34.5,1,1,5,2025,5,5,0,2,0,0,34.5,3.56953269648137,0,1,0,0,0,1,0,0,0,0,1
4.842,1,1,0,2025,9,19,4,3,0,0,4.842,1.7650732039655492,0,0,1,0,1,0,0,0,1,0,0
2479.96,1,1,4,2025,12,2,1,4,0,1,2479.96,7.816400861030594,1,0,0,1,0,0,0,0,0,0,1
477.51,1,1,2,2025,8,11,0,3,0,0,477.51,6.170677109316224,0,0,1,0,0,1,0,0,0,1,0
21.4,1,1,4,2025,1,15,2,1,0,0,21.4,3.109060958860994,0,0,1,0,0,0,1,0,0,0,1
15.232,2,1,4,2025,4,28,0,2,0,0,7.616,2.7869846025235137,0,1,0,0,1,0,0,0,0,0,1
46.96,1,1,2,2025,10,29,2,4,0,0,46.96,3.8703673301593136,0,1,0,0,1,0,0,0,0,1,0
96.53,1,1,2,2025,11,9,6,4,1,1,96.53,4.580160022983923,0,0,1,0,1,0,0,0,0,1,0
839.25,4,2,0,2025,3,5,2,1,0,0,209.8125,6.7336994666052155,0,1,0,0,0,1,0,0,1,0,0
726.9100000000001,2,2,1,2025,9,22,0,3,0,0,363.45500000000004,6.5901774141806895,1,0,0,0,0,1,0,1,0,0,0
697.525,4,2,3,2025,9,3,2,3,0,0,174.38125,6.5489709690372075,0,0,1,0,1,0,0,0,0,1,0
29.84,1,1,4,2025,5,25,6,2,1,0,29.84,3.4288125486951286,0,0,1,0,0,1,0,0,0,0,1
93.52000000000001,2,2,3,2025,7,31,3,3,0,0,46.760000000000005,4.5488114523187075,1,0,0,0,0,0,1,1,0,0,0
361.376,1,1,5,2025,11,3,0,4,0,1,361.376,5.892682346810278,0,1,0,0,0,1,0,0,0,0,1
315.041,5,3,0,2025,3,16,6,1,1,0,63.0082,5.755871952005963,1,0,0,0,1,0,0,0,1,0,0
161.14000000000001,2,1,4,2025,8,6,2,3,0,0,80.57000000000001,5.0884601595595615,1,0,0,0,0,1,0,0,0,1,0
272.09999999999997,3,2,5,2025,2,2,6,1,1,0,90.69999999999999,5.609838028479659,1,0,0,0,0,0,1,0,0,0,1
129.832,2,2,4,2025,5,28,2,2,0,0,64.916,4.873914057419621,0,1,0,0,1,0,0,0,0,0,1
904.116,2,1,7,2025,6,26,3,2,0,0,452.058,6.8080631122815625,1,0,0,0,1,0,0,0,0,0,1
74.03999999999999,2,2,4,2025,11,25,1,4,0,1,37.019999999999996,4.318021304697969,0,1,0,0,0,0,1,0,0,1,0
191.984,1,1,4,2025,12,25,3,4,0,1,191.984,5.262607283913957,1,0,0,0,1,0,0,0,0,0,1
108.4,1,1,5,2025,9,3,2,3,0,0,108.4,4.695010889987881,1,0,0,1,0,0,0,0,0,0,1
172.26,2,1,5,2025,12,16,1,4,0,1,86.13,5.154793356461994,0,0,1,0,0,0,1,0,0,1,0
8.1,1,1,4,2025,4,6,6,2,1,0,8.1,2.2082744135228043,0,1,0,0,0,1,0,0,0,0,1
299.52,1,1,5,2025,5,13,1,2,0,0,299.52,5.70551430750096,0,0,1,0,1,0,0,0,0,1,0
341.96,1,1,5,2025,11,10,0,4,0,1,341.96,5.837613822289722,0,1,0,1,0,0,0,0,0,1,0
1078.4379999999999,5,3,1,2025,5,14,2,2,0,0,215.68759999999997,6.984195814308245,1,0,0,1,0,0,0,1,0,0,0
160.776,1,1,6,2025,1,20,0,1,0,0,160.776,5.086212662349043,1,0,0,0,0,0,1,0,0,0,1
5.96,1,1,5,2025,9,3,2,3,0,0,5.96,1.9401794743463283,0,1,0,0,0,0,1,0,0,0,1
15.57,1,1,2,2025,4,15,1,2,0,0,15.57,2.8075938314384716,0,1,0,0,0,1,0,1,0,0,0
100.922,2,2,4,2025,1,23,3,1,0,0,50.461,4.624207814865229,0,0,1,0,0,0,1,0,0,0,1
2971.7920000000004,8,3,2,2025,8,27,2,3,0,0,371.47400000000005,7.997256857550236,0,1,0,0,0,0,1,0,0,1,0
30.900000000000002,2,1,5,2025,9,22,0,3,0,0,15.450000000000001,3.462606009790799,1,0,0,0,0,1,0,0,0,0,1
14.77,2,1,5,2025,4,10,3,2,0,0,7.385,2.758109400974947,0,0,1,0,1,0,0,0,0,0,1
1455.55,2,2,7,2025,7,11,4,3,0,0,727.775,7.283825904680847,0,1,0,0,0,0,1,0,0,0,1
57.01,2,2,7,2025,3,26,2,1,0,0,28.505,4.060615409477973,0,0,1,0,0,1,0,0,0,0,1
537.544,1,1,6,2025,3,18,1,1,0,0,537.544,6.288869201707886,1,0,0,1,0,0,0,0,0,0,1
7.8,1,1,0,2025,11,10,0,4,0,1,7.8,2.174751721484161,0,0,1,0,0,0,1,0,1,0,0
608.4300000000001,2,2,6,2025,10,26,6,4,1,0,304.21500000000003,6.412524094089504,1,0,0,0,0,1,0,0,0,0,1
7.78,1,1,0,2025,11,24,0,4,0,1,7.78,2.172476407647025,1,0,0,0,0,0,1,0,1,0,0
7.992,1,1,3,2025,3,13,3,1,0,0,7.992,2.196335293151335,0,1,0,1,0,0,0,1,0,0,0
278.23,2,2,4,2025,9,25,3,3,0,0,139.115,5.632035814972629,1,0,0,1,0,0,0,0,0,0,1
608.552,3,2,0,2025,12,11,3,4,0,1,202.85066666666668,6.412724261114787,1,0,0,1,0,0,0,0,1,0,0
130.56799999999998,2,2,2,2025,9,25,3,3,0,0,65.28399999999999,4.87952382822854,1,0,0,0,1,0,0,0,0,1,0
10.816,1,1,1,2025,10,9,3,4,0,0,10.816,2.4694545452290786,1,0,0,0,0,1,0,1,0,0,0
1476.27,2,2,6,2025,8,1,4,3,0,0,738.135,7.297951068803963,0,1,0,1,0,0,0,0,0,0,1
74.352,1,1,2,2025,6,18,2,2,0,0,74.352,4.322170467520516,0,0,1,1,0,0,0,0,0,1,0
1083.07,2,2,2,2025,9,22,0,3,0,0,541.535,6.988477755560431,1,0,0,0,1,0,0,0,0,1,0
3.856,1,1,4,2025,12,25,3,4,0,1,3.856,1.580215053757197,0,1,0,0,0,0,1,0,0,0,1
54.64,2,1,3,2025,11,19,2,4,0,1,27.32,4.018902367055242,0,0,1,0,1,0,0,1,0,0,0
23.18,1,1,4,2025,8,18,0,3,0,0,23.18,3.1855258451866466,1,0,0,0,1,0,0,0,0,0,1
502.474,3,3,5,2025,5,4,6,2,1,0,167.49133333333333,6.221532072295014,0,1,0,0,0,0,1,0,0,0,1
1584.866,3,2,4,2025,6,30,0,2,0,0,528.2886666666667,7.368885909344162,0,0,1,1,0,0,0,0,0,1,0
35.56,1,1,4,2025,9,15,0,3,0,0,35.56,3.5989547465859495,0,0,1,0,1,0,0,0,0,0,1
9.912,1,1,3,2025,8,18,0,3,0,0,9.912,2.3898631011011062,1,0,0,0,1,0,0,0,0,1,0
120.576,1,1,4,2025,8,27,2,3,0,0,120.576,4.800539581631304,1,0,0,0,0,0,1,0,0,0,1
321.202,2,2,2,2025,10,9,3,4,0,0,160.601,5.775178678048252,1,0,0,1,0,0,0,0,0,1,0
259.44,3,2,2,2025,12,1,0,4,0,1,86.48,5.562372508368662,1,0,0,0,1,0,0,0,0,1,0
170.572,3,2,3,2025,10,13,0,4,0,0,56.85733333333334,5.145003003576992,1,0,0,1,0,0,0,1,0,0,0
38.16,1,1,0,2025,11,7,4,4,0,1,38.16,3.6676558176623097,1,0,0,1,0,0,0,0,1,0,0
48.88,2,1,4,2025,5,3,5,2,1,0,24.44,3.9096201208118355,1,0,0,0,0,0,1,0,0,0,1
705.0020000000001,5,2,5,2025,2,16,6,1,1,0,141.0004,6.559618070350419,1,0,0,1,0,0,0,0,0,0,1
79.992,1,1,4,2025,8,7,3,3,0,0,79.992,4.394350384362713,1,0,0,0,0,1,0,0,0,1,0
79.0,2,1,3,2025,9,24,2,3,0,0,39.5,4.382026634673881,1,0,0,0,0,1,0,1,0,0,0
12.51,2,1,4,2025,12,21,6,4,1,1,6.255,2.6034301519721073,1,0,0,0,0,0,1,0,0,0,1
400.39,2,2,3,2025,12,25,3,4,0,1,200.195,5.9949335232467265,1,0,0,0,0,1,0,0,0,1,0
239.97,1,1,4,2025,6,26,3,2,0,0,239.97,5.484672444414411,1,0,0,0,1,0,0,0,0,0,1
21.312,1,1,6,2025,12,24,2,4,0,1,21.312,3.105124650325188,0,1,0,0,0,0,1,0,0,0,1
7.857,1,1,2,2025,9,7,6,3,1,0,7.857,2.181208106827446,0,0,1,0,0,0,1,1,0,0,0
19.98,1,1,4,2025,10,4,5,4,1,0,19.98,3.043569602968151,0,0,1,0,1,0,0,0,0,0,1
125.97999999999999,4,2,4,2025,12,28,6,4,1,1,31.494999999999997,4.844029593742304,0,1,0,1,0,0,0,0,0,0,1
26.352,1,1,2,2025,11,10,0,4,0,1,26.352,3.3087896523370004,0,1,0,0,0,0,1,0,0,1,0
676.716,2,1,6,2025,3,2,6,1,1,0,338.358,6.51872832113001,0,1,0,0,0,0,1,0,0,0,1
725.84,1,1,5,2025,12,28,6,4,1,1,725.84,6.588706370780856,0,1,0,0,0,0,1,0,0,1,0
18.704,1,1,4,2025,12,18,3,4,0,1,18.704,2.9808216608182367,0,1,0,0,1,0,0,0,0,0,1
70.14800000000001,4,1,4,2025,5,23,4,2,0,0,17.537000000000003,4.264762214513231,1,0,0,1,0,0,0,0,0,0,1
23.85,1,1,4,2025,11,2,6,4,1,1,23.85,3.2128577525426376,0,1,0,0,0,0,1,0,0,0,1
18.16,1,1,1,2025,1,26,6,1,1,0,18.16,2.9528247725427144,1,0,0,1,0,0,0,1,0,0,0
1085.42,1,1,4,2025,6,30,0,2,0,0,1085.42,6.9906431660606065,0,1,0,0,1,0,0,0,0,0,1
256.36,6,3,6,2025,11,12,2,4,0,1,42.72666666666667,5.550475882930771,0,0,1,1,0,0,0,0,0,0,1
129.3,1,1,0,2025,1,30,3,1,0,0,129.3,4.869839484130799,1,0,0,0,0,0,1,0,1,0,0
47.1,3,1,4,2025,11,12,2,4,0,1,15.700000000000001,3.8732821771117156,1,0,0,0,0,0,1,0,0,0,1
