Order Date,Ship Date,Postal Code,Sales,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,ShipYear,ShipMonth,ShipDay,ShippingDays,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,IsHolidaySeason_0,IsHolidaySeason_1,City_Encoded,State_Encoded,Sub-Category_Encoded,OrderYearPrefix,OrderSize,CustomerNum,CustomerTotalSpent,CustomerOrderCount,CustomerAvgSpent,ProductCategory_Encoded,ProductSalesCount,ProductAvgPrice,LogSales
2024-12-09,2024-12-12,95207,273.92,2024,12,9,0,4,0,2024,12,12,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,464,3,3,2024,1,20650,1872.4360000000001,9,124.82906666666668,1,8,104.325,5.616480146253404
2025-08-18,2025-08-21,43229,9.912,2025,8,18,0,3,0,2025,8,21,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,94,33,2,2025,1,19015,1677.536,6,239.648,1,6,21.338333333333335,2.3898631011011062
2025-12-14,2025-12-14,60076,266.352,2025,12,14,6,4,1,2025,12,14,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,455,11,9,2025,4,13060,4151.51,6,415.151,0,5,412.8456,5.5885661421971315
2025-12-14,2025-12-14,60076,56.328,2025,12,14,6,4,1,2025,12,14,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,455,11,9,2025,4,13060,4151.51,6,415.151,0,8,139.67849999999999,4.048789160562598
2025-12-14,2025-12-14,60076,39.264,2025,12,14,6,4,1,2025,12,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,455,11,0,2025,4,13060,4151.51,6,415.151,2,12,64.89466666666667,3.695457769474059
2025-12-14,2025-12-14,60076,95.232,2025,12,14,6,4,1,2025,12,14,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,455,11,2,2025,4,13060,4151.51,6,415.151,1,6,66.13333333333334,4.566761942691771
2024-04-08,2024-04-15,71901,30.0,2024,4,8,0,2,0,2024,4,15,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,206,2,8,2024,3,12325,2945.321,5,245.44341666666665,1,10,22.5,3.4339872044851463
2024-04-08,2024-04-15,71901,25.92,2024,4,8,0,2,0,2024,4,15,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,206,2,12,2024,3,12325,2945.321,5,245.44341666666665,1,8,18.468,3.2928695047765273
2024-04-08,2024-04-15,71901,159.92,2024,4,8,0,2,0,2024,4,15,7,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,206,2,9,2024,3,12325,2945.321,5,245.44341666666665,0,6,129.2686666666667,5.080907347081587
2024-12-16,2024-12-19,27534,34.944,2024,12,16,0,4,0,2024,12,19,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,170,31,1,2024,1,20065,763.5459999999999,7,84.83844444444443,1,8,54.054,3.581962171767859
2025-09-19,2025-09-24,90032,149.95,2025,9,19,4,3,0,2025,9,24,5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,265,3,0,2025,3,13105,2215.002,8,158.21442857142856,2,5,111.5628,5.016948656152848
2025-09-19,2025-09-24,90032,23.32,2025,9,19,4,3,0,2025,9,24,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,265,3,2,2025,3,13105,2215.002,8,158.21442857142856,1,4,25.652,3.1912990570979662
2025-09-19,2025-09-24,90032,16.74,2025,9,19,4,3,0,2025,9,24,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,265,3,2,2025,3,13105,2215.002,8,158.21442857142856,1,3,15.996,2.8758219768814333
2025-09-04,2025-09-06,3060,14.82,2025,9,4,3,3,0,2025,9,6,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,320,27,8,2025,1,21835,380.69,5,47.58625,1,4,12.597,2.761274962339508
2024-09-12,2024-09-16,98103,10.47,2024,9,12,3,3,0,2024,9,16,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,8,2024,3,20200,3422.7859999999996,9,228.1857333333333,1,8,11.517,2.4397349311412793
2024-09-12,2024-09-16,98103,11.07,2024,9,12,3,3,0,2024,9,16,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,10,2024,3,20200,3422.7859999999996,9,228.1857333333333,1,7,12.124285714285715,2.4907230351094403
2024-09-12,2024-09-16,98103,20.704,2024,9,12,3,3,0,2024,9,16,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,3,2024,3,20200,3422.7859999999996,9,228.1857333333333,1,13,12.691153846153847,3.077496575356631
2025-08-10,2025-08-15,47374,177.2,2025,8,10,6,3,1,2025,8,15,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,405,12,12,2025,1,20695,2576.408,10,184.02914285714286,1,7,156.9485714285714,5.182906515036709
2024-11-04,2024-11-09,33180,50.496,2024,11,4,0,4,0,2024,11,9,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,293,8,9,2024,1,17665,937.039,5,117.129875,0,5,47.971199999999996,3.9415041347503146
2023-06-18,2023-06-20,37167,6.129,2023,6,18,6,2,1,2023,6,20,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,456,40,3,2023,3,11245,1523.2730000000001,5,108.8052142857143,1,11,13.00090909090909,1.9641709721354914
2023-06-18,2023-06-20,37167,643.136,2023,6,18,6,2,1,2023,6,20,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,456,40,5,2023,3,11245,1523.2730000000001,5,108.8052142857143,0,11,544.4730909090908,6.467909883933194
2023-06-18,2023-06-20,37167,20.736,2023,6,18,6,2,1,2023,6,20,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,456,40,12,2023,3,11245,1523.2730000000001,5,108.8052142857143,1,7,17.773714285714284,3.0789698721240466
2022-07-04,2022-07-07,80013,177.536,2022,7,4,0,3,0,2022,7,7,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,24,4,12,2022,2,16420,1453.2812000000001,7,121.10676666666667,1,4,110.96000000000001,5.18479026155715
2022-07-04,2022-07-07,80013,32.432,2022,7,4,0,3,0,2022,7,7,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,24,4,1,2022,2,16420,1453.2812000000001,7,121.10676666666667,1,6,57.43166666666667,3.509513525145614
2023-12-20,2023-12-25,33142,11.696,2023,12,20,2,4,0,2023,12,25,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,293,8,10,2023,1,14200,366.822,3,91.7055,1,9,18.68111111111111,2.541286983224108
2024-04-10,2024-04-17,94122,113.76,2024,4,10,2,2,0,2024,4,17,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,1,2024,4,11680,3196.752,7,159.8376,1,4,75.84,4.742842991113164
2024-04-10,2024-04-17,94122,579.51,2024,4,10,2,2,0,2024,4,17,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,14,2024,4,11680,3196.752,7,159.8376,1,7,689.8928571428571,6.363907027518426
2024-04-10,2024-04-17,94122,150.66,2024,4,10,2,2,0,2024,4,17,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,14,2024,4,11680,3196.752,7,159.8376,1,7,74.13428571428571,5.02164117327279
2024-04-10,2024-04-17,94122,48.032,2024,4,10,2,2,0,2024,4,17,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,3,2024,4,11680,3196.752,7,159.8376,1,8,54.223625,3.8924731461834305
2022-05-26,2022-05-31,60623,102.624,2022,5,26,3,2,0,2022,5,31,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,14,2022,3,18055,2749.881,8,144.7305789473684,1,8,155.005,4.640768963227955
2022-05-26,2022-05-31,60623,359.772,2022,5,26,3,2,0,2022,5,31,5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,80,11,5,2022,3,18055,2749.881,8,144.7305789473684,0,7,631.4365714285714,5.888246179855512
2022-05-26,2022-05-31,60623,13.392,2022,5,26,3,2,0,2022,5,31,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,2,2022,3,18055,2749.881,8,144.7305789473684,1,7,13.551428571428572,2.666672496648232
2025-07-06,2025-07-11,90008,122.136,2025,7,6,6,3,1,2025,7,11,5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,265,3,5,2025,1,18850,7473.8282,11,339.7194636363636,0,14,160.51257142857142,4.813289435603187
2023-02-16,2023-02-20,3820,35.88,2023,2,16,3,1,0,2023,2,20,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,124,27,12,2023,1,20860,4282.94,10,178.45583333333332,1,4,22.425,3.607669398688393
2025-06-16,2025-06-18,43017,479.952,2025,6,16,0,2,0,2025,6,18,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,126,33,0,2025,2,12355,3202.1620000000003,11,145.5528181818182,2,7,257.1171428571428,6.175767473026406
2025-06-16,2025-06-18,43017,23.92,2025,6,16,0,2,0,2025,6,18,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,126,33,2,2025,2,12355,3202.1620000000003,11,145.5528181818182,1,4,14.950000000000001,3.2156706939192525
2025-11-13,2025-11-16,10009,629.95,2025,11,13,3,4,0,2025,11,16,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,327,30,13,2025,1,16600,983.922,7,109.32466666666667,2,3,436.76533333333333,6.4472266200989194
2025-12-11,2025-12-15,10035,14.952,2025,12,11,3,4,0,2025,12,15,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,327,30,3,2025,3,10375,1056.39,9,70.426,1,7,53.934000000000005,2.7695842132194826
2025-12-11,2025-12-15,10035,17.94,2025,12,11,3,4,0,2025,12,15,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,327,30,12,2025,3,10375,1056.39,9,70.426,1,7,27.337142857142858,2.9412760877579323
2025-12-11,2025-12-15,10035,116.98,2025,12,11,3,4,0,2025,12,15,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,327,30,13,2025,3,10375,1056.39,9,70.426,2,3,155.97333333333333,4.770515118574929
2024-06-28,2024-06-30,7501,121.96,2024,6,28,4,2,0,2024,6,30,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,365,28,5,2024,5,11155,1697.8609999999999,6,154.351,0,8,174.55525,4.8118590992303405
2024-06-28,2024-06-30,7501,8.74,2024,6,28,4,2,0,2024,6,30,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,365,28,1,2024,5,11155,1697.8609999999999,6,154.351,1,3,10.196666666666667,2.2762411176544437
2024-06-28,2024-06-30,7501,61.96,2024,6,28,4,2,0,2024,6,30,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,365,28,12,2024,5,11155,1697.8609999999999,6,154.351,1,6,146.63866666666667,4.1424996041091475
2024-06-28,2024-06-30,7501,7.96,2024,6,28,4,2,0,2024,6,30,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,365,28,3,2024,5,11155,1697.8609999999999,6,154.351,1,7,10.291142857142857,2.192770226986839
2024-06-28,2024-06-30,7501,275.24,2024,6,28,4,2,0,2024,6,30,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,365,28,1,2024,5,11155,1697.8609999999999,6,154.351,1,10,138.30810000000002,5.621270053081737
2025-09-15,2025-09-19,8701,47.4,2025,9,15,0,3,0,2025,9,19,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,240,28,9,2025,4,21145,1038.26,1,259.565,0,8,27.018,3.8794998137225862
2025-09-15,2025-09-19,8701,512.96,2025,9,15,0,3,0,2025,9,19,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,240,28,5,2025,4,21145,1038.26,1,259.565,0,3,235.10666666666668,6.24214544141528
2025-09-15,2025-09-19,8701,395.94,2025,9,15,0,3,0,2025,9,19,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,240,28,13,2025,4,21145,1038.26,1,259.565,2,4,211.168,5.983785135764112
2025-09-15,2025-09-19,8701,81.96,2025,9,15,0,3,0,2025,9,19,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,240,28,14,2025,4,21145,1038.26,1,259.565,1,5,119.66159999999999,4.418358563921272
2025-12-02,2025-12-08,27405,32.776,2025,12,2,1,4,0,2025,12,8,6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,178,31,2,2025,1,11035,2798.948,8,233.24566666666666,1,4,141.34650000000002,3.519750491105965
2025-06-26,2025-06-30,10035,272.94,2025,6,26,3,2,0,2025,6,30,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,327,30,14,2025,1,13435,1300.0315,9,100.00242307692308,1,8,313.88100000000003,5.6129091043066754
2024-07-24,2024-07-26,10035,253.764,2024,7,24,2,3,0,2024,7,26,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,327,30,5,2024,1,12970,2469.6672,4,246.96671999999998,0,7,569.962,5.540337626431875
2024-09-02,2024-09-08,60623,29.24,2024,9,2,0,3,0,2024,9,8,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,10,2024,3,19615,6234.91,8,259.78791666666666,1,7,21.93,3.4091655513113324
2024-09-02,2024-09-08,60623,35.168,2024,9,2,0,3,0,2024,9,8,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,14,2024,3,19615,6234.91,8,259.78791666666666,1,8,55.499500000000005,3.5881747499923042
2024-09-02,2024-09-08,60623,1362.9,2024,9,2,0,3,0,2024,9,8,6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,80,11,11,2024,3,19615,6234.91,8,259.78791666666666,2,1,1362.9,7.21810352193283
2025-04-20,2025-04-24,60653,317.058,2025,4,20,6,2,1,2025,4,24,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,80,11,5,2025,3,20215,1341.036,6,134.1036,0,11,419.998909090909,5.762233756086261
2025-04-20,2025-04-24,60653,15.76,2025,4,20,6,2,1,2025,4,24,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,80,11,2,2025,3,20215,1341.036,6,134.1036,1,6,28.564999999999998,2.818995095053937
2025-04-20,2025-04-24,60653,14.56,2025,4,20,6,2,1,2025,4,24,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,80,11,9,2025,3,20215,1341.036,6,134.1036,0,7,22.048000000000002,2.7447035187502458
2022-08-12,2022-08-16,8701,196.21,2022,8,12,4,3,0,2022,8,16,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,240,28,3,2022,1,12175,844.4580000000001,5,105.55725000000001,1,8,76.38175,5.284269150821977
2025-09-19,2025-09-23,31907,35.4,2025,9,19,4,3,0,2025,9,23,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,94,9,2,2025,1,16135,1707.71,9,131.3623076923077,1,7,29.938285714285712,3.594568774642695
2025-12-09,2025-12-13,85023,419.4,2025,12,9,1,4,0,2025,12,13,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,373,1,12,2025,2,18535,8241.739,7,549.4492666666666,1,5,377.46,6.041206639002796
2025-12-09,2025-12-13,85023,13.005,2025,12,9,1,4,0,2025,12,13,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,373,1,3,2025,2,18535,8241.739,7,549.4492666666666,1,4,21.31375,2.6394144087120717
2024-11-04,2024-11-08,90004,7.712,2024,11,4,0,4,0,2024,11,8,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,265,3,3,2024,3,11905,1136.592,6,103.32654545454547,1,9,8.943777777777777,2.1647013856306594
2024-11-04,2024-11-08,90004,4.176,2024,11,4,0,4,0,2024,11,8,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,265,3,3,2024,3,11905,1136.592,6,103.32654545454547,1,3,2.7840000000000003,1.6440325571985994
2024-11-04,2024-11-08,90004,38.88,2024,11,4,0,4,0,2024,11,8,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,265,3,12,2024,3,11905,1136.592,6,103.32654545454547,1,3,28.512,3.6858749450936377
2023-03-29,2023-04-04,10024,17.64,2023,3,29,2,1,0,2023,4,4,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,327,30,12,2023,1,12115,1661.6100000000001,4,237.37285714285716,1,8,13.340250000000001,2.925309809257445
2024-09-05,2024-09-11,78207,93.456,2024,9,5,3,3,0,2024,9,11,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,432,41,14,2024,1,19090,158.46,3,26.41,1,7,124.60799999999999,4.548134117604809
2025-01-28,2025-02-01,10009,449.91,2025,1,28,1,1,0,2025,2,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,327,30,0,2025,1,12700,2335.586,4,333.65514285714283,2,9,179.964,6.111267763047603
2024-09-03,2024-09-08,21215,344.94,2024,9,3,1,3,0,2024,9,8,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,28,18,4,2024,4,14995,2533.1639999999998,7,133.32442105263158,0,7,272.8311142857143,5.846265349615777
2024-09-03,2024-09-08,21215,14.76,2024,9,3,1,3,0,2024,9,8,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,28,18,9,2024,4,14995,2533.1639999999998,7,133.32442105263158,0,11,15.967636363636364,2.757475084429733
2024-09-03,2024-09-08,21215,12.76,2024,9,3,1,3,0,2024,9,8,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,28,18,3,2024,4,14995,2533.1639999999998,7,133.32442105263158,1,3,11.058666666666667,2.6217658325051976
2024-09-03,2024-09-08,21215,58.48,2024,9,3,1,3,0,2024,9,8,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,28,18,10,2024,4,14995,2533.1639999999998,7,133.32442105263158,1,9,18.68111111111111,4.085640121591954
2025-07-25,2025-07-28,19143,20.096,2025,7,25,4,3,0,2025,7,28,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,372,36,9,2025,5,15775,2772.055,9,173.2534375,0,6,20.096,3.0490834490509857
2025-07-25,2025-07-28,19143,37.752,2025,7,25,4,3,0,2025,7,28,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,372,36,15,2025,5,15775,2772.055,9,173.2534375,1,3,65.01733333333334,3.657182367370682
2025-07-25,2025-07-28,19143,138.588,2025,7,25,4,3,0,2025,7,28,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,372,36,16,2025,5,15775,2772.055,9,173.2534375,0,4,900.822,4.938695226748123
2025-07-25,2025-07-28,19143,259.92,2025,7,25,4,3,0,2025,7,28,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,372,36,14,2025,5,15775,2772.055,9,173.2534375,1,8,326.5245,5.5642138469278954
2025-07-25,2025-07-28,19143,20.736,2025,7,25,4,3,0,2025,7,28,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,372,36,12,2025,5,15775,2772.055,9,173.2534375,1,8,29.808,3.0789698721240466
2023-09-13,2023-09-20,30318,129.93,2023,9,13,2,3,0,2023,9,20,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,21,9,9,2023,2,15910,959.477,7,106.60855555555555,0,5,112.606,4.874662829239662
2023-09-13,2023-09-20,30318,69.93,2023,9,13,2,3,0,2023,9,20,7,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,21,9,12,2023,2,15910,959.477,7,106.60855555555555,1,3,49.95000000000001,4.261693475213995
2023-09-07,2023-09-09,27707,140.736,2023,9,7,3,3,0,2023,9,9,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,128,31,2,2023,1,12610,2540.631,7,211.71925,1,7,153.3017142857143,4.953966172298136
2024-11-16,2024-11-17,95661,8.32,2024,11,16,5,4,1,2024,11,17,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,416,3,3,2024,1,15055,48.4,2,24.2,1,6,4.992,2.2321626286975
2024-11-10,2024-11-15,95823,9.98,2024,11,10,6,4,1,2024,11,15,5,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,420,3,9,2024,1,11170,5907.972,11,218.81377777777777,0,5,29.940000000000005,2.3960754360813845
2022-08-15,2022-08-18,6824,62.94,2022,8,15,0,3,0,2022,8,18,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,147,5,3,2022,1,12355,3202.1620000000003,11,145.5528181818182,1,10,75.3182,4.157945143631696
2023-11-16,2023-11-20,60610,21.488,2023,11,16,3,4,0,2023,11,20,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,80,11,14,2023,3,17605,2258.192,8,125.45511111111111,1,7,39.52257142857143,3.1129818336042305
2023-11-16,2023-11-20,60610,239.976,2023,11,16,3,4,0,2023,11,20,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,80,11,13,2023,3,17605,2258.192,8,125.45511111111111,2,4,279.972,5.484697343469493
2023-11-16,2023-11-20,60610,34.504,2023,11,16,3,4,0,2023,11,20,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,80,11,9,2023,3,17605,2258.192,8,125.45511111111111,0,4,170.3635,3.569645366190238
2023-08-25,2023-08-25,77041,20.104,2023,8,25,4,3,0,2023,8,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,207,41,9,2023,3,18100,2218.98,10,116.78842105263158,0,14,59.976857142857135,3.049462595974959
2023-08-25,2023-08-25,77041,3.798,2023,8,25,4,3,0,2023,8,25,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,207,41,3,2023,3,18100,2218.98,10,116.78842105263158,1,7,64.566,1.5681991644175028
2023-08-25,2023-08-25,77041,7.88,2023,8,25,4,3,0,2023,8,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,207,41,9,2023,3,18100,2218.98,10,116.78842105263158,0,2,9.85,2.1838015570040787
2024-12-25,2025-01-01,85023,35.445,2024,12,25,2,4,0,2025,1,1,7,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,373,1,16,2024,5,16825,2238.061,5,149.20406666666668,0,8,267.60975,3.595804274834176
2024-12-25,2025-01-01,85023,269.97,2024,12,25,2,4,0,2025,1,1,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,373,1,11,2024,5,16825,2238.061,5,149.20406666666668,2,2,809.91,5.60200811364487
2024-12-25,2025-01-01,85023,45.12,2024,12,25,2,4,0,2025,1,1,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,373,1,0,2024,5,16825,2238.061,5,149.20406666666668,2,7,63.38285714285714,3.8312466954008584
2024-12-25,2025-01-01,85023,100.8,2024,12,25,2,4,0,2025,1,1,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,373,1,0,2024,5,16825,2238.061,5,149.20406666666668,2,6,159.6,4.623010104116422
2024-12-25,2025-01-01,85023,47.968,2024,12,25,2,4,0,2025,1,1,7,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,373,1,5,2024,5,16825,2238.061,5,149.20406666666668,0,7,114.78057142857143,3.891167023548769
2022-10-05,2022-10-06,91767,99.98,2022,10,5,2,4,0,2022,10,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,381,3,0,2022,1,16510,5229.695000000001,6,261.48475,2,9,179.964,4.6149224774307696
2022-11-22,2022-11-25,30318,9.96,2022,11,22,1,4,0,2022,11,25,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,21,9,12,2022,1,19645,221.084,5,31.583428571428573,1,3,10.956000000000001,2.3942522815198695
2025-12-25,2025-12-29,98208,3.856,2025,12,25,3,4,0,2025,12,29,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,146,45,3,2025,1,14590,1888.07,4,314.67833333333334,1,9,8.943777777777777,1.580215053757197
2023-03-31,2023-04-05,77095,98.376,2023,3,31,4,1,0,2023,4,5,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,207,41,12,2023,2,13705,3644.978,9,303.7481666666667,1,12,178.4695,4.598910635816948
2023-03-31,2023-04-05,77095,22.38,2023,3,31,4,1,0,2023,4,5,5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,207,41,9,2023,2,13705,3644.978,9,303.7481666666667,0,4,54.085,3.1518809560439225
2025-09-14,2025-09-15,19140,3.882,2025,9,14,6,3,1,2025,9,15,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,372,36,3,2025,6,18760,2181.479,6,103.87995238095237,1,13,12.691153846153847,1.5855549719707684
2025-09-14,2025-09-15,19140,12.585,2025,9,14,6,3,1,2025,9,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,372,36,11,2025,6,18760,2181.479,6,103.87995238095237,2,3,155.215,2.608966242878311
2025-09-14,2025-09-15,19140,113.372,2025,9,14,6,3,1,2025,9,15,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,372,36,5,2025,6,18760,2181.479,6,103.87995238095237,0,7,187.41085714285714,4.739456293743489
2025-09-14,2025-09-15,19140,18.312,2025,9,14,6,3,1,2025,9,15,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,372,36,3,2025,6,18760,2181.479,6,103.87995238095237,1,11,32.18472727272727,2.960726664355176
2025-09-14,2025-09-15,19140,127.936,2025,9,14,6,3,1,2025,9,15,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,372,36,9,2025,6,18760,2181.479,6,103.87995238095237,0,4,74.9625,4.859316157220417
2025-09-14,2025-09-15,19140,241.17,2025,9,14,6,3,1,2025,9,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,372,36,11,2025,6,18760,2181.479,6,103.87995238095237,2,2,361.755,5.48963995887241
2022-06-17,2022-06-21,98105,6.24,2022,6,17,4,2,0,2022,6,21,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,450,45,9,2022,3,14425,4172.8460000000005,4,417.28460000000007,0,5,5.9904,1.979621206397625
2022-06-17,2022-06-21,98105,17.9,2022,6,17,4,2,0,2022,6,21,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,8,2022,3,14425,4172.8460000000005,4,417.28460000000007,1,7,18.309142857142856,2.9391619220655967
2022-06-17,2022-06-21,98105,3266.376,2022,6,17,4,2,0,2022,6,21,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,3,2022,3,14425,4172.8460000000005,4,417.28460000000007,1,6,2994.178,8.091742495275598
2025-12-28,2026-01-01,61604,1.68,2025,12,28,6,4,1,2026,1,1,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,369,11,3,2025,4,17170,644.35,5,71.59444444444445,1,4,2.7720000000000002,0.9858167945227653
2025-12-28,2026-01-01,61604,7.968,2025,12,28,6,4,1,2026,1,1,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,369,11,9,2025,4,17170,644.35,5,71.59444444444445,0,6,13.501333333333335,2.193662685769859
2025-12-28,2026-01-01,61604,113.372,2025,12,28,6,4,1,2026,1,1,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,369,11,5,2025,4,17170,644.35,5,71.59444444444445,0,8,228.7685,4.739456293743489
